coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Mon May 16 23:44:11 +0000 2016,ymmfire ableg,,http://edmontonjournal.com/news/local-news/premier-hints-at-delay-in-fort-mcmurray-re-entry-because-of-extremely-poor-air-quality,0,732356000921980928,,,,en,,false,,7,732347400405180416,mniype,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Fort McMurray wildfire 'expanding and growing' as work camps evacuated. https://t.co/rX8GXnvc8B #ymmfire #ableg https://t.co/qZIhqC5A0a,https://twitter.com/jfyfe/status/732356000921980928,Sun Oct 19 07:14:01 +0000 2008,16849022,false,"Politics (Canada/US/Middle East/China, Russia). Big cats, ellies, babies & others.😁duplicate bridge player--Gold Life Master, prog-indep. I follow back.",52591,3094,4033,159,Canada,jfyfe,jfyfe,228372,,,false
,Sun May 15 22:35:05 +0000 2016,TwitterVerse 7Coders,,http://bbc.in/23TpoFJ,0,731976221773291520,,,,en,,false,,0,,,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Hello #TwitterVerse: Canada phone app for wildfire victims: A smartphone app released by the Ca... https://t.co/n4iQiMpuAl #7Coders @bbc,https://twitter.com/psarmmiey/status/731976221773291520,Sun Apr 10 14:43:05 +0000 2011,280050450,false,,55125,2906,2990,1875,Nigeria,Sam,psarmmiey,305628,,,false
,Tue May 10 20:28:35 +0000 2016,,,,1,730132449922027520,,,,en,,,,0,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","The 2011 wildfire that destroyed one-third of Slave Lake, Alta., five years ago brought in $5.5 million.",https://twitter.com/T_Cook/status/730132449922027520,Wed Apr 22 20:07:21 +0000 2009,34380788,false,Managing Editor at The Canadian Press. I'm not that Tim Cook. I was a Tim Cook before being a Tim Cook was cool.,423,3920,1063,74,Edmonton,Tim Cook,T_Cook,9718,,https://www.facebook.com/TimCookCP/,true
,Fri May 13 13:36:24 +0000 2016,,,http://fb.me/81ey94hla,0,731115880785055744,,,,en,,false,,0,,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",We've teamed up with Jacques Law to maximize your donations for the victims of Fort McMurray wildfire. Visit CIBC... https://t.co/IKsLBhqsrC,https://twitter.com/brucetelecom/status/731115880785055744,Mon Oct 29 14:39:29 +0000 2012,912567048,false,LOCAL award winning communications provider. Passionate about the products and  services we provide to our customers. https://t.co/S5hulEIL8r,112,1383,1266,11,"Tiverton, Ontario",BruceTelecom,brucetelecom,1511,,http://brucetelecom.com,false
,Fri May 06 21:57:50 +0000 2016,FortMcmurray ymmfire,,,0,728705357443293185,,,,en,,,,80,728058766604697602,a_gaffar,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","State of Emergency declared in #FortMcmurray due to wildfire! Over 80,000 people have evacuated so far. #ymmfire
https://t.co/p5uB6KRleR",https://twitter.com/AldubGalaxies/status/728705357443293185,Thu Sep 10 01:41:38 +0000 2015,3510390013,false,,2997,3817,1754,19,Canada,ALDUB FOUNDATION,AldubGalaxies,41381,,,false
,Sat May 07 04:40:23 +0000 2016,,,http://www.am980.ca/2016/05/06/london-businesses-supporting-wildfire-victims-of-fort-mcmurray/#.Vy1xkz5c7Gh.twitter,0,728806664070012929,,,,en,,false,,0,,,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","Proud to be sponsored by such a great company!!

London Businesses Supporting Wildfire Victims of Fort McMurray https://t.co/GKZLmvvhZQ",https://twitter.com/HoglineSally/status/728806664070012929,Tue Mar 08 05:04:42 +0000 2011,262505923,false,"2014 Canadian Mixed Doubles Curling Champ, 2018 Ontario Mixed Doubles Champ, 5 Time Ontario Mixed Curling Champ, Mom of Two, Sales for Canada Curling Stone Co.",12467,1105,480,15,"Strathroy, Ontario",Kimberly Tuck 🥌🇨🇦⚽️,HoglineSally,9633,,http://www.canadacurlingstone.on.ca,false
,Wed May 18 03:46:49 +0000 2016,,,http://www.namb.net/nambblog1.aspx?id=12884962786&blogid=8589939695%2F&utm_campaign=Send+Relief&utm_source=hs_email&utm_medium=email&utm_content=29656393&_hsenc=p2ANqtz-_DZJtr-I4U_DAdc8bdUwM9_soI1KRM_xpwc4Zue2cuV4LZCmv2IhNSu5-yoib6LBIM-Re14INmUppNPW-MtIa9UOi3Ww&_hsmi=29656393#5136301,1,732779448504836096,,,,en,,false,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Canada’s “Beast” wildfire send Southern Baptist Disaster Relief forces into action https://t.co/CgbjBpc7nS,https://twitter.com/melcruikshank/status/732779448504836096,Tue Mar 05 07:51:41 +0000 2013,1243130340,false,"Marybelle's husband- Father of Laura, Dan & Tina- Papa of Isabella, Evan,Tanner, Logan, Kyra & Zoey. University Ministry & Cuba Min Leader @ https://t.co/16ziRX2szH",127,230,620,2,"Edmonton, AB",Mel Cruikshank,melcruikshank,831,,http://www.cnbc.ca,false
,Mon May 09 03:13:15 +0000 2016,,,https://twitter.com/NationPride2015/status/729503445133176833,0,729509509878657024,,,,en,,false,729503445133176833,2,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","""The proposal was made late last week by Vladimir Puchkov, the Russian minister of emergency measure...""  ????

 https://t.co/sRF20g3DKO",https://twitter.com/JudyRb48/status/729509509878657024,Sun Nov 10 15:55:42 +0000 2013,2186623778,false,"Proud Canadian. Lists = block.             

MAGA🇺🇸

MCGA🇨🇦

MWGA🌐",40701,1934,2817,21,Toronto,Judy S.,JudyRb48,48135,,,false
,Sun May 08 04:52:53 +0000 2016,,,,0,729172197512642562,,,,en,,,,50,729087006324690946,ctvedmonton,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The Canadian Red Cross says $46 million has been donated so far to assist Fort McMurray wildfire evacuees @redcrosscanada #ymmfire #yeg #ymm,https://twitter.com/jgsmith769/status/729172197512642562,Fri Jan 10 06:02:54 +0000 2014,2284618050,false,,22745,202,1449,2,Morinville Alberta Canada,Justin Smith,jgsmith769,336,,,false
,Sun May 08 04:08:18 +0000 2016,,,http://goo.gl/fb/ZrQ1HG,0,729160978051424256,,,,en,,false,,0,,,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",Sky News: Alberta Wildfire To Be Canada's Most Costly: The blaze that has destroyed the… https://t.co/NFDSxxjjEd,https://twitter.com/Angelus1701/status/729160978051424256,Tue Apr 20 09:26:03 +0000 2010,135092899,false,"First there will be anarchy, then there will be me!",452,650,1530,102,Miami,Glenn Larson☣,Angelus1701,929889,,,false
,Sun May 08 02:10:20 +0000 2016,FortMacFire RedCross Wildfire,https://twitter.com/Madhouse_chick/status/729131286829404160/photo/1,,0,729131286829404160,,,,en,,false,,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Text RedCross to 30333 to donate 5$ to help those effected by the fire 
#FortMacFire #RedCross #Wildfire https://t.co/BIidlBBX1H",https://twitter.com/Madhouse_chick/status/729131286829404160,Fri Nov 16 03:04:23 +0000 2012,950874756,false,"Outdoors loving, fun mom who has a love for horrible horror movie and a big Blue Jays fan",206,33,119,8,Ontario,ShayJ,Madhouse_chick,1839,,,false
,Sun May 15 23:52:06 +0000 2016,Kamloops,,http://www.cfjctoday.com/article/525790/wildfire-burning-lac-du-bois-area,0,731995603157147649,,,,en,,false,,4,731983564892299264,CFJC_Today,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UPDATE: Crews establishing perimeter for Lac Du Bois area fire | READ: https://t.co/bNpYmwUdK4 #Kamloops https://t.co/iJfCYvlNWu,https://twitter.com/CascadeDistrict/status/731995603157147649,Tue Aug 04 16:36:56 +0000 2015,3306150498,false,"An online encyclopædia that makes the place names, toponyms, geographic features and literature of the PNW discoverable in the digital age.",2824,912,3698,79,"Eastsound, Washington",cascadedistrict,CascadeDistrict,15145,,http://cascadedistrict.com,false
,Fri May 06 21:46:39 +0000 2016,,,,0,728702544780791809,,,,en,"Vancouver, British Columbia",,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CC&amp;L - the CC&amp;L Foundation will match employee donations to the Canadian Red Cross for Fort Mac wildfire relief.,https://twitter.com/nicoledawson__/status/728702544780791809,Thu Sep 06 02:43:51 +0000 2012,805895312,false,SFU accounting major / equestrian / world traveller ✌️,102,51,194,1,,nicole dawson,nicoledawson__,61,,,false
,Tue May 17 17:05:25 +0000 2016,ymm ymmfire,,,1,732618034871980034,,,,en,,,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Notley: Wildfire risk continues for camps north of Fort McMurray, some areas have experienced damage. #ymm #ymmfire",https://twitter.com/citynewscalgary/status/732618034871980034,Wed Jan 14 16:48:09 +0000 2009,18982486,false,"Calgary's #1 source for breaking news, traffic, and weather. Listen or watch 24-7. For the latest traffic information follow us @CityNews660.",3228,89439,2114,839,Calgary,CityNews Calgary,citynewscalgary,191219,,http://calgary.citynews.ca,true
,Mon May 09 23:12:22 +0000 2016,FortMacFire travelodge,,http://canadianlodgingnews.com/lodging/news/hoteliers-respond-to-fort-mac-wildfire,1,729811277422469120,,,,en,,false,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#FortMacFire #travelodge Canada has announced a donation of $10,000 to victims of the fire. https://t.co/RlaGXKM5qn",https://twitter.com/ColleenIsherwoo/status/729811277422469120,Tue Apr 30 20:02:51 +0000 2013,1392924768,false,"Writer, Editor, Author.",390,283,383,8,Toronto,Colleen Isherwood,ColleenIsherwoo,669,,,false
,Sun May 08 17:08:07 +0000 2016,ymmfire yeg,,http://edmontonjournal.com/news/local-news/fort-mcmurray-wildfire-expected-to-stretch-more-than-2000-square-kilometres-sunday,0,729357221709160449,,,,en,,false,,2,729354019097845760,mniype,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",UPDATE: Evacuees finding new accommodations as the Fort Mac fire still burns. #ymmfire #yeg https://t.co/g3xNV4gplC https://t.co/xywOLUPpNd,https://twitter.com/CullenBird/status/729357221709160449,Fri Sep 10 01:08:42 +0000 2010,188966752,false,"Ex-reporter, still writing. Creator of newsletter Our Immortal Plastics (currently paused). Tweets about politics, world affairs and cool nature facts here.",11735,1347,1291,40,Canada,Cullen Bird,CullenBird,14959,,http://www.cullenbird.com,false
,Fri May 06 21:42:06 +0000 2016,canada abpoli OntPoli,,https://twitter.com/HuffPostAlberta/status/728698122612912129,0,728701396090912768,,,,en,,false,728698122612912129,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Thank you #canada. The support already shown with donations to @redcrosscanada is appreciated  #abpoli #OntPoli https://t.co/Ekj56A0QWP,https://twitter.com/lindajohnsonyyc/status/728701396090912768,Thu Oct 02 18:53:02 +0000 2014,2838269658,false,"Democracy is not a spectator sport - Lotte Scharfman  Tweets are personal.
(She,her)",6921,1692,3840,29,"Calgary, Alberta",Linda Johnson,lindajohnsonyyc,6715,,,false
,Mon May 09 20:07:15 +0000 2016,FortMcMurray,,,0,729764689677299712,,,,en,,,,11,729756679659626498,PWRDF,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Many thanks to all of you who have helped us to raise $24,000 for wildfire relief in #FortMcMurray in the last... https://t.co/HVrvCRvcvG",https://twitter.com/EpiphanyACC/status/729764689677299712,Wed Dec 01 03:03:22 +0000 2010,221605242,false,1290 Ogilvie Road. Church of Epiphany. Diocese of Ottawa. Anglican Church of Canada. #EpiphanyACC,1057,340,284,21,"Ottawa, ON, Canada",Epiphany Anglican,EpiphanyACC,2232,,http://www.epiphanyanglican.ca,false
,Wed May 11 19:02:16 +0000 2016,,,http://buff.ly/1Xl6qrP,0,730473115340427264,,,,en,,false,,0,,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Canadian economy braces for wildfire fallout as evacuation efforts continue - CARS https://t.co/k3AZMCtEag,https://twitter.com/CArailsuppliers/status/730473115340427264,Mon Dec 01 15:09:45 +0000 2014,2900663591,false,"Canadian Association of Railway Suppliers

Celebrating 30 years of members!",933,859,756,18,"Ottawa, Ontario",CARS,CArailsuppliers,7556,,https://railwaysuppliers.ca/,false
,Tue May 10 16:22:47 +0000 2016,RVBusiness,,http://bit.ly/1UQ5M4Y,0,730070590921433089,,,,en,,false,,0,,,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Edmonton Campsites Take in Wildfire Victims: Hundreds of Fort McMurray evacuees have made tempora... https://t.co/CLLqmr8Ald #RVBusiness,https://twitter.com/ClassicCoachRV/status/730070590921433089,Sun Jul 13 13:07:47 +0000 2014,2636486850,false,"Celebrating Classic Vintage RV's: Airstream, Revcon, Travco, GMC, FMC, Bluebird, Argosy, Spartan, Wagoneer, Vanagon, Roadtrek, Bus Conversions, Land Rover, more",843,3062,3324,43,On The Road!,ClassicCoachRV,ClassicCoachRV,106835,,http://www.ClassicCoachRV.com,false
,Fri May 20 00:37:57 +0000 2016,,,https://www.instagram.com/p/BFm_WjhJ3v3/,0,733456694911631360,,,,en,,false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Slave Lake Wildfire Update (May 19, 2016) 

As of 4:00pm today, the fire ban and OHV restriction… https://t.co/XCoA1ox0Lp",https://twitter.com/SlWildfire/status/733456694911631360,Thu May 19 03:52:59 +0000 2016,733143386618662914,false,All info off this feed is courtesy to Alberta ESRD (Environmental Sustainable Resources Development). This info is for the Slave Lake Wildfire Management area.,2,6,16,0,"Slave Lake, Alberta",SL_Wildfire_Updates,SlWildfire,51,,http://Instagram.com/slave_lake_wildfire_updates,false
,Fri May 06 22:40:10 +0000 2016,tytlive,,,0,728716010392453122,,,,en,,,,1,728715180780212224,AndrewRanger1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@jiadarola @cenkuygur @jimmy_dore Adding to the F.M. fire story. Even the Mexicans came to help us! ty! :) #tytlive https://t.co/fiDGCOGdlq,https://twitter.com/a_belso/status/728716010392453122,Mon Mar 14 05:45:53 +0000 2011,265820843,false,I wish all seasons were summer!,27490,411,555,13,Montreal,AL BΞLSO,a_belso,34860,,,false
,Sat May 07 13:10:33 +0000 2016,ymmfire,,https://twitter.com/cdnpress/status/728638792903446532,1,728935048062353410,,,,en,,false,728638792903446532,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I just donated - please consider what you can do to help too. The government will match your donation. #ymmfire https://t.co/SCWTMIJiMx,https://twitter.com/MusingMar/status/728935048062353410,Mon May 07 14:54:27 +0000 2012,573707515,false,I play with words and food. Freelance editor & writer at Veranda Editorial. Devotee of modern scratch living at Urban Cottage Life.,1821,639,508,33,Canada’s London,Mar,MusingMar,3898,,http://urbancottagelife.com,false
,Wed May 11 02:10:10 +0000 2016,,,http://on.mash.to/23G9BtQ,0,730218410500444160,,,,en,,false,,0,,,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Striking satellite images show Fort McMurray before and after wildfire: The wildfire that destroyed about 10 ... https://t.co/IRvGeQKBJN,https://twitter.com/PatrioticGeek/status/730218410500444160,Sat Dec 06 15:10:41 +0000 2008,17922825,false,A bohemian conservative and tech enthusiast committed to the preservation of the US Constitution!!,135,1194,1540,70,"Huntington Beach, CA",Patriotic Geek,PatrioticGeek,301213,,,false
,Tue May 17 12:50:38 +0000 2016,wildfire Canada climate security oil biz tech,,http://ca.s5.webdigital.hu/news/state-of-emergency-called-in-alberta-fire,0,732553915108052992,,,,en,,false,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",State of emergency called in Alberta fire https://t.co/NL1V6j01dg #wildfire #Canada #climate #security #oil #biz #tech,https://twitter.com/Cecalli_Helper/status/732553915108052992,Sun May 26 18:19:47 +0000 2013,1460288238,false,Calling out nuclear propaganda & nuke pushers because life is precious. aka GhostOfDrCarlJensen elsewhere. 🇺🇸 🇺🇾,88570,11947,12575,1078,Censored,The Ghost of Dr Carl Jensen,Cecalli_Helper,370781,,https://irp.fas.org/congress/2015_cr/jensen.html,false
,Fri May 06 17:39:51 +0000 2016,,,https://twitter.com/NASAEarth/status/728283123868438530,0,728640434805874688,,,,en,,false,728283123868438530,2,728478772844863489,Iwheell,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pray for Fort McMurray
@ECAlertAB20  https://t.co/6vToMnB1Qb",https://twitter.com/DkKaloc/status/728640434805874688,Sun Jun 08 07:12:02 +0000 2014,2591372260,false,"Love🐾🐾#🐾🐾Rights#RIGHTS!MissBaby🌈 Penny🌈BACS🎓#AnimalsSentientBeing!RESPECT!One Cat,Joey!2🌈#Covid19#DOWhatWORKS😷💉💉💉💉#HeavyLongRangeWeaponsAir🚀🇺🇦🆘",38894,2360,4952,298,"Nova Scotia,Canada",Donna Kaloc,DkKaloc,111013,,,false
,Sat May 07 03:27:49 +0000 2016,,,http://www.757live.co/fort-mcmurray-evacuation-creates-surreal-scene-as-wildfire-grows-cbc-ca/,0,728788401537822722,,,,en,,false,,0,,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Fort McMurray evacuation creates surreal scene as wildfire grows – CBC.ca https://t.co/yGDkyFbzzk,https://twitter.com/757LiveCA/status/728788401537822722,Sat Feb 15 14:09:16 +0000 2014,2344994242,false,"Top News Stories of the day, Latest News Headlines, News Specials, @757live",0,394,99,111,Canada,757Live Canada,757LiveCA,129916,,http://CA.757live.co,false
